
 0.009925       -2.29834409 
 0.014888       -2.28386072 
 0.019850       -2.26889215 
 0.024813       -2.25344297 
 0.029775       -2.23750830 
 0.034738       -2.22110529 
 0.039701       -2.20422551 
 0.044663       -2.18688760 
 0.049626       -2.16908229 
 0.054588       -2.15082986 
 0.059551       -2.13212426 
 0.064513       -2.11297497 
 0.069476       -2.09338775 
 0.074438       -2.07336397 
 0.079401       -2.05292430 
 0.084364       -2.03206067 
 0.089326       -2.01078458 
 0.094289       -1.98910290 
 0.099251       -1.96702274 
 0.104214       -1.94455141 
 0.109176       -1.92169644 
 0.114139       -1.89846564 
 0.119102       -1.87486702 
 0.124064       -1.85091276 
 &&
 0.000000       -2.32581787 
 0.004963       -2.31232994 
 0.009925       -2.29834395 
 0.014888       -2.28386059 
 0.019850       -2.26889202 
 0.024813       -2.25344285 
 0.029775       -2.23750818 
 0.034738       -2.22110518 
 0.039701       -2.20422540 
 0.044663       -2.18688750 
 0.049626       -2.16908219 
 0.054588       -2.15082977 
 0.059551       -2.13212418 
 0.064513       -2.11297489 
 0.069476       -2.06453310 
 0.074438       -1.99896520 
 0.079401       -1.93344373 
 0.084364       -1.86805303 
 0.089326       -1.80290904 
 0.094289       -1.73812839 
 0.099251       -1.72585414 
 0.104214       -1.75151228 
 0.109176       -1.77685595 
 0.114139       -1.80187558 
 0.119102       -1.82656187 
 0.124064       -1.85089182 
 &&
 0.000000       -1.22473985 
 0.004963       -1.22466951 
 0.009925       -1.22446424 
 0.014888       -1.25234879 
 0.019850       -1.28157655 
 0.024813       -1.31070812 
 0.029775       -1.33971461 
 0.034738       -1.36859799 
 0.039701       -1.39732687 
 0.044663       -1.42590275 
 0.049626       -1.45429630 
 0.054588       -1.48250882 
 0.059551       -1.51051613 
 0.064513       -1.53830905 
 0.069476       -1.56587514 
 0.074438       -1.59319919 
 0.079401       -1.62027874 
 0.084364       -1.64709309 
 0.089326       -1.67363423 
 0.094289       -1.69989141 
 0.099251       -1.72585413 
 0.104214       -1.75151227 
 0.109176       -1.77685594 
 0.114139       -1.80187557 
 0.119102       -1.82656185 
 0.124064       -1.85089161 
 &&
 0.000000       -1.20908448 
 0.004963       -1.20901385 
 0.009925       -1.22304132 
 0.014888       -1.25234873 
 0.019850       -1.28157649 
 0.024813       -1.31070807 
 0.029775       -1.33971459 
 0.034738       -1.36859796 
 0.039701       -1.39732680 
 0.044663       -1.42590272 
 0.049626       -1.45429623 
 0.054588       -1.48250881 
 0.059551       -1.51051611 
 0.064513       -1.53830904 
 0.069476       -1.56587513 
 0.074438       -1.59319919 
 0.079401       -1.62027874 
 0.084364       -1.64709308 
 0.089326       -1.67363423 
 0.094289       -1.69989140 
 0.099251       -1.67383415 
 0.104214       -1.61015513 
 0.109176       -1.54722489 
 0.114139       -1.48518030 
 0.119102       -1.42415975 
 0.124064       -1.36429715 
 &&
 0.000000       -1.16424094 
 0.004963       -1.19365650 
 0.009925       -1.22304124 
 0.014888       -1.22411842 
 0.019850       -1.22363656 
 0.024813       -1.22301894 
 0.029775       -1.22226153 
 0.034738       -1.22137061 
 0.039701       -1.22034075 
 0.044663       -1.21917852 
 0.049626       -1.21787850 
 0.054588       -1.21644756 
 0.059551       -1.21488185 
 0.064513       -1.21318380 
 0.069476       -1.21135434 
 0.074438       -1.20939281 
 0.079401       -1.20730538 
 0.084364       -1.20508815 
 0.089326       -1.20274404 
 0.094289       -1.20027437 
 0.099251       -1.19768054 
 0.104214       -1.19496399 
 0.109176       -1.19277999 
 0.114139       -1.24844899 
 0.119102       -1.30566122 
 0.124064       -1.36428322 
 &&
 0.000000       -1.16424089 
 0.004963       -1.19365640 
 0.009925       -1.20880812 
 0.014888       -1.20846128 
 0.019850       -1.20797813 
 0.024813       -1.20735894 
 0.029775       -1.20659939 
 0.034738       -1.20570618 
 0.039701       -1.20467345 
 0.044663       -1.20350821 
 0.049626       -1.20220458 
 0.054588       -1.20076990 
 0.059551       -1.19919999 
 0.064513       -1.19749737 
 0.069476       -1.19566300 
 0.074438       -1.19369607 
 0.079401       -1.19160316 
 0.084364       -1.18937997 
 0.089326       -1.18702957 
 0.094289       -1.18455326 
 0.099251       -1.18195246 
 0.104214       -1.17922861 
 0.109176       -1.19212625 
 0.114139       -1.18916894 
 0.119102       -1.18609372 
 0.124064       -1.18291137 
 &&
 0.000000       -1.16422051 
 0.004963       -1.13476184 
 0.009925       -1.10528820 
 0.014888       -1.08752184 
 0.019850       -1.09270370 
 0.024813       -1.09782558 
 0.029775       -1.10287858 
 0.034738       -1.10786743 
 0.039701       -1.11278157 
 0.044663       -1.11762558 
 0.049626       -1.12238924 
 0.054588       -1.12707701 
 0.059551       -1.13168073 
 0.064513       -1.13619953 
 0.069476       -1.14063077 
 0.074438       -1.14497019 
 0.079401       -1.14922032 
 0.084364       -1.15337367 
 0.089326       -1.15742950 
 0.094289       -1.16138550 
 0.099251       -1.16523940 
 0.104214       -1.16898897 
 0.109176       -1.17638326 
 0.114139       -1.17616668 
 0.119102       -1.17959071 
 0.124064       -1.18288954 
 &&
 0.000000       -1.16422037 
 0.004963       -1.13476174 
 0.009925       -1.10528808 
 0.014888       -1.07580755 
 0.019850       -1.07669415 
 0.024813       -1.08182994 
 0.029775       -1.08689628 
 0.034738       -1.09189868 
 0.039701       -1.09682581 
 0.044663       -1.10168296 
 0.049626       -1.10645922 
 0.054588       -1.11115970 
 0.059551       -1.11577576 
 0.064513       -1.12030666 
 0.069476       -1.12474977 
 0.074438       -1.12910067 
 0.079401       -1.13336233 
 0.084364       -1.13752680 
 0.089326       -1.14159350 
 0.094289       -1.14556009 
 0.099251       -1.14942431 
 0.104214       -1.15318393 
 0.109176       -1.17263209 
 0.114139       -1.17341800 
 0.119102       -1.17033453 
 0.124064       -1.16714335 
 &&
 0.000000       -1.07164808 
 0.004963       -1.07698477 
 0.009925       -1.08228320 
 0.014888       -1.07580740 
 0.019850       -1.04978039 
 0.024813       -1.04422052 
 0.029775       -1.03862334 
 0.034738       -1.03300184 
 0.039701       -1.02734978 
 0.044663       -1.02168052 
 0.049626       -1.01598755 
 0.054588       -1.01028462 
 0.059551       -1.00456759 
 0.064513       -0.99884259 
 0.069476       -0.99311325 
 0.074438       -0.98738037 
 0.079401       -0.98165600 
 0.084364       -0.97593536 
 0.089326       -0.98747009 
 0.094289       -1.03603935 
 0.099251       -1.08648974 
 0.104214       -1.13876233 
 0.109176       -1.15683681 
 0.114139       -1.16038086 
 0.119102       -1.16381407 
 0.124064       -1.16712170 
 &&
 0.000000       -1.07162793 
 0.004963       -1.06623768 
 0.009925       -1.06624595 
 0.014888       -1.07149840 
 0.019850       -1.04635501 
 0.024813       -1.02808135 
 0.029775       -1.02246893 
 0.034738       -1.01683264 
 0.039701       -1.01116516 
 0.044663       -1.00548101 
 0.049626       -0.99977249 
 0.054588       -0.99405460 
 0.059551       -0.98832226 
 0.064513       -0.98258194 
 0.069476       -0.97683725 
 0.074438       -0.97108868 
 0.079401       -0.96534932 
 0.084364       -0.95961336 
 0.089326       -0.97022490 
 0.094289       -0.96452828 
 0.099251       -0.95884915 
 0.104214       -0.95319118 
 0.109176       -0.94755802 
 0.114139       -0.94195331 
 0.119102       -0.93638072 
 0.124064       -0.93085259 
 &&
 0.000000       -1.05558266 
 0.004963       -1.06093311 
 0.009925       -1.06079574 
 0.014888       -1.05530663 
 0.019850       -1.04635485 
 0.024813       -1.01695107 
 0.029775       -0.98759794 
 0.034738       -0.95834088 
 0.039701       -0.92917623 
 0.044663       -0.90015161 
 0.049626       -0.87874134 
 0.054588       -0.87499942 
 0.059551       -0.87090208 
 0.064513       -0.86841516 
 0.069476       -0.87325266 
 0.074438       -0.87816495 
 0.079401       -0.89611533 
 0.084364       -0.94082184 
 0.089326       -0.95388761 
 0.094289       -0.94817573 
 0.099251       -0.94248139 
 0.104214       -0.93680827 
 0.109176       -0.93116001 
 0.114139       -0.92554029 
 0.119102       -0.92534021 
 0.124064       -0.93082914 
 &&
 0.000000       -1.05556184 
 0.004963       -1.05015723 
 0.009925       -1.04470096 
 0.014888       -1.03919690 
 0.019850       -1.03365585 
 0.024813       -1.01695091 
 0.029775       -0.98759776 
 0.034738       -0.95834069 
 0.039701       -0.92917603 
 0.044663       -0.90015138 
 0.049626       -0.87126330 
 0.054588       -0.85898631 
 0.059551       -0.86365864 
 0.064513       -0.86645037 
 0.069476       -0.86164472 
 0.074438       -0.86158079 
 0.079401       -0.88315739 
 0.084364       -0.88821794 
 0.089326       -0.89334610 
 0.094289       -0.89853842 
 0.099251       -0.90379145 
 0.104214       -0.90910168 
 0.109176       -0.91446559 
 0.114139       -0.91987962 
 0.119102       -0.91995277 
 0.124064       -0.91441023 
 &&
 0.000000       -0.89658417 
 0.004963       -0.89640396 
 0.009925       -0.89586981 
 0.014888       -0.89497626 
 0.019850       -0.89372634 
 0.024813       -0.89212036 
 0.029775       -0.89015649 
 0.034738       -0.88783717 
 0.039701       -0.88516064 
 0.044663       -0.88212934 
 0.049626       -0.87126299 
 0.054588       -0.84256171 
 0.059551       -0.84703599 
 0.064513       -0.85180525 
 0.069476       -0.85665570 
 0.074438       -0.85648488 
 0.079401       -0.86658696 
 0.084364       -0.87166106 
 0.089326       -0.87680295 
 0.094289       -0.88200918 
 0.099251       -0.88727627 
 0.104214       -0.89260071 
 0.109176       -0.89797897 
 0.114139       -0.90340750 
 0.119102       -0.90888269 
 0.124064       -0.91438516 
 &&
 0.000000       -0.81403335 
 0.004963       -0.81756404 
 0.009925       -0.82123171 
 0.014888       -0.82500646 
 0.019850       -0.82889520 
 0.024813       -0.83289515 
 0.029775       -0.83699420 
 0.034738       -0.84120191 
 0.039701       -0.84550307 
 0.044663       -0.84990695 
 0.049626       -0.85439837 
 0.054588       -0.84256144 
 0.059551       -0.81404991 
 0.064513       -0.78575925 
 0.069476       -0.81251970 
 0.074438       -0.85334407 
 0.079401       -0.85097335 
 0.084364       -0.84510854 
 0.089326       -0.83889157 
 0.094289       -0.83232287 
 0.099251       -0.82540286 
 0.104214       -0.81813192 
 0.109176       -0.81051040 
 0.114139       -0.80253860 
 0.119102       -0.79421679 
 0.124064       -0.78560062 
 &&
 0.000000       -0.81400411 
 0.004963       -0.81058542 
 0.009925       -0.80727957 
 0.014888       -0.80827977 
 0.019850       -0.81217894 
 0.024813       -0.81619005 
 0.029775       -0.82029966 
 0.034738       -0.82451908 
 0.039701       -0.82883136 
 0.044663       -0.83324745 
 0.049626       -0.83775051 
 0.054588       -0.84235114 
 0.059551       -0.81404963 
 0.064513       -0.78575894 
 0.069476       -0.77775887 
 0.074438       -0.77619743 
 0.079401       -0.77478827 
 0.084364       -0.77352190 
 0.089326       -0.77240272 
 0.094289       -0.77143155 
 0.099251       -0.77060907 
 0.104214       -0.76993590 
 0.109176       -0.76941250 
 0.114139       -0.76903926 
 0.119102       -0.77650120 
 0.124064       -0.78548677 
 &&
 0.000000       -0.79727794 
 0.004963       -0.80081738 
 0.009925       -0.80449533 
 0.014888       -0.80409035 
 0.019850       -0.80102985 
 0.024813       -0.79810030 
 0.029775       -0.79529376 
 0.034738       -0.79262559 
 0.039701       -0.79008424 
 0.044663       -0.78768503 
 0.049626       -0.78541607 
 0.054588       -0.78329264 
 0.059551       -0.78130599 
 0.064513       -0.77946096 
 0.069476       -0.76090576 
 0.074438       -0.75933962 
 0.079401       -0.75792717 
 0.084364       -0.75665739 
 0.089326       -0.75553520 
 0.094289       -0.75456141 
 0.099251       -0.75373672 
 0.104214       -0.75306172 
 0.109176       -0.75736007 
 0.114139       -0.76710562 
 0.119102       -0.76881646 
 0.124064       -0.76874062 
 &&
 0.000000       -0.79724805 
 0.004963       -0.79382002 
 0.009925       -0.79050575 
 0.014888       -0.78730750 
 0.019850       -0.78423879 
 0.024813       -0.78130185 
 0.029775       -0.77848729 
 0.034738       -0.77581244 
 0.039701       -0.77326377 
 0.044663       -0.77085860 
 0.049626       -0.76858305 
 0.054588       -0.76645441 
 0.059551       -0.76446242 
 0.064513       -0.77358604 
 0.069476       -0.75771473 
 0.074438       -0.72993413 
 0.079401       -0.70246732 
 0.084364       -0.70336685 
 0.089326       -0.71487012 
 0.094289       -0.72602008 
 0.099251       -0.73681785 
 0.104214       -0.74726430 
 0.109176       -0.75253691 
 0.114139       -0.75216266 
 0.119102       -0.75193925 
 0.124064       -0.75186267 
 &&
 0.000000       -0.45065551 
 0.004963       -0.46875332 
 0.009925       -0.48643690 
 0.014888       -0.50367101 
 0.019850       -0.52047570 
 0.024813       -0.53686203 
 0.029775       -0.55283404 
 0.034738       -0.57690632 
 0.039701       -0.60560181 
 0.044663       -0.63585551 
 0.049626       -0.66769752 
 0.054588       -0.70123659 
 0.059551       -0.73650930 
 0.064513       -0.76261243 
 0.069476       -0.75771441 
 0.074438       -0.72993378 
 0.079401       -0.70246696 
 0.084364       -0.67531749 
 0.089326       -0.64851993 
 0.094289       -0.62210261 
 0.099251       -0.59609406 
 0.104214       -0.57052332 
 0.109176       -0.54541989 
 0.114139       -0.52081376 
 0.119102       -0.49673528 
 0.124064       -0.47321266 
 &&
 0.000000       -0.45057707 
 0.004963       -0.43317637 
 0.009925       -0.45405966 
 0.014888       -0.47607503 
 0.019850       -0.49931184 
 0.024813       -0.52382920 
 0.029775       -0.54965770 
 0.034738       -0.56840844 
 0.039701       -0.58358545 
 0.044663       -0.59837929 
 0.049626       -0.61278890 
 0.054588       -0.62682609 
 0.059551       -0.64049065 
 0.064513       -0.65378807 
 0.069476       -0.66672174 
 0.074438       -0.67929314 
 0.079401       -0.69150889 
 0.084364       -0.67531710 
 0.089326       -0.64851951 
 0.094289       -0.62210217 
 0.099251       -0.59609360 
 0.104214       -0.57052283 
 0.109176       -0.54541938 
 0.114139       -0.52081322 
 0.119102       -0.49673472 
 0.124064       -0.47321239 
 &&
 0.000000       -0.41343138 
 0.004963       -0.43199789 
 0.009925       -0.41289288 
 0.014888       -0.39326714 
 0.019850       -0.37310791 
 0.024813       -0.35238973 
 0.029775       -0.33107336 
 0.034738       -0.30914087 
 0.039701       -0.29003537 
 0.044663       -0.27849874 
 0.049626       -0.26771748 
 0.054588       -0.25772636 
 0.059551       -0.24847084 
 0.064513       -0.24535722 
 0.069476       -0.25980317 
 0.074438       -0.27516328 
 0.079401       -0.29143904 
 0.084364       -0.30857225 
 0.089326       -0.32654314 
 0.094289       -0.34532154 
 0.099251       -0.36487677 
 0.104214       -0.38517781 
 0.109176       -0.40619338 
 0.114139       -0.42789209 
 0.119102       -0.45024251 
 0.124064       -0.47319747 
 &&
 0.000000       -0.41340636 
 0.004963       -0.39469355 
 0.009925       -0.37700379 
 0.014888       -0.36026206 
 0.019850       -0.34446529 
 0.024813       -0.32958859 
 0.029775       -0.31555768 
 0.034738       -0.30239814 
 0.039701       -0.28654233 
 0.044663       -0.26325266 
 0.049626       -0.23921300 
 0.054588       -0.21934344 
 0.059551       -0.23186210 
 0.064513       -0.24535636 
 0.069476       -0.25980232 
 0.074438       -0.27516241 
 0.079401       -0.29143823 
 0.084364       -0.30857147 
 0.089326       -0.32654238 
 0.094289       -0.34532080 
 0.099251       -0.36487606 
 0.104214       -0.38517712 
 0.109176       -0.40619272 
 0.114139       -0.42789146 
 0.119102       -0.45024190 
 0.124064       -0.47319646 
 &&
 0.000000       -0.15178587 
 0.004963       -0.15234473 
 0.009925       -0.15406647 
 0.014888       -0.15690096 
 0.019850       -0.16087681 
 0.024813       -0.16598521 
 0.029775       -0.17218093 
 0.034738       -0.17949620 
 0.039701       -0.18787060 
 0.044663       -0.19733126 
 0.049626       -0.20781479 
 0.054588       -0.21934254 
 0.059551       -0.23186121 
 0.064513       -0.23995041 
 0.069476       -0.23215306 
 0.074438       -0.22505527 
 0.079401       -0.21868659 
 0.084364       -0.21300017 
 0.089326       -0.20800199 
 0.094289       -0.20368611 
 0.099251       -0.20004755 
 0.104214       -0.19708220 
 0.109176       -0.19478677 
 0.114139       -0.19315874 
 0.119102       -0.19219635 
 0.124064       -0.19188811 
 &&
 0.000000       -0.15178466 
 0.004963       -0.15224848 
 0.009925       -0.15406545 
 0.014888       -0.15680419 
 0.019850       -0.16074376 
 0.024813       -0.16598422 
 0.029775       -0.17208514 
 0.034738       -0.17949523 
 0.039701       -0.18777590 
 0.044663       -0.19733032 
 0.049626       -0.20772137 
 0.054588       -0.21438935 
 0.059551       -0.18871657 
 0.064513       -0.16213878 
 0.069476       -0.13459046 
 0.074438       -0.10599630 
 0.079401       -0.07628873 
 0.084364       -0.04537207 
 0.089326       -0.01315827 
 0.094289        0.02045089 
 0.099251        0.05555962 
 0.104214        0.09227766 
 0.109176        0.13071915 
 0.114139        0.17100120 
 0.119102        0.21324215 
 0.124064        0.25753777 
 &&
 0.000000        2.14178830 
 0.004963        2.04250380 
 0.009925        1.94445233 
 0.014888        1.84786939 
 0.019850        1.75277307 
 0.024813        1.65926982 
 0.029775        1.56750653 
 0.034738        1.47752345 
 0.039701        1.38947283 
 0.044663        1.30341219 
 0.049626        1.21947965 
 0.054588        1.13774106 
 0.059551        1.05831288 
 0.064513        0.98127569 
 0.069476        0.90670903 
 0.074438        0.83468528 
 0.079401        0.76524842 
 0.084364        0.69844932 
 0.089326        0.63430632 
 0.094289        0.57282256 
 0.099251        0.51398161 
 0.104214        0.45774754 
 0.109176        0.40406583 
 0.114139        0.35286495 
 0.119102        0.30405863 
 0.124064        0.25757488 
 &&
 0.000000        2.14184468 
 0.004963        2.24242381 
 0.009925        2.34409474 
 0.014888        2.44689161 
 0.019850        2.55063643 
 0.024813        2.65506767 
 0.029775        2.76042652 
 0.034738        2.86623715 
 0.039701        2.97276199 
 0.044663        3.07938977 
 0.049626        3.18654336 
 0.054588        3.29331740 
 0.059551        3.40008068 
 0.064513        3.50636471 
 0.069476        3.61183524 
 0.074438        3.71668380 
 0.079401        3.81851100 
 0.084364        3.91845335 
 0.089326        4.01494724 
 0.094289        4.10672245 
 0.099251        4.19208362 
 0.104214        4.26879447 
 0.109176        4.33401066 
 0.114139        4.38437387 
 0.119102        4.41643408 
 0.124064        4.42747595 
 &&
 0.000000        4.27789870 
 0.004963        4.27855671 
 0.009925        4.28052863 
 0.014888        4.28381249 
 0.019850        4.28840227 
 0.024813        4.29429008 
 0.029775        4.30146866 
 0.034738        4.30992450 
 0.039701        4.31964747 
 0.044663        4.33061975 
 0.049626        4.34282907 
 0.054588        4.35625345 
 0.059551        4.37087766 
 0.064513        4.38668057 
 0.069476        4.40364119 
 0.074438        4.42173996 
 0.079401        4.44094767 
 0.084364        4.46124787 
 0.089326        4.48261486 
 0.094289        4.50502493 
 0.099251        4.52845389 
 0.104214        4.55287744 
 0.109176        4.57827185 
 0.114139        4.60461316 
 0.119102        4.63187763 
 0.124064        4.66003976 
 &&
 0.000000        4.27790091 
 0.004963        4.27855891 
 0.009925        4.28053084 
 0.014888        4.28381482 
 0.019850        4.28840483 
 0.024813        4.29429233 
 0.029775        4.30147136 
 0.034738        4.30992681 
 0.039701        4.31965056 
 0.044663        4.33062214 
 0.049626        4.34283269 
 0.054588        4.35625587 
 0.059551        4.37088014 
 0.064513        4.38668305 
 0.069476        4.40364372 
 0.074438        4.42174251 
 0.079401        4.44095028 
 0.084364        4.46125056 
 0.089326        4.48261760 
 0.094289        4.50502772 
 0.099251        4.52845667 
 0.104214        4.55288037 
 0.109176        4.57827490 
 0.114139        4.60461617 
 0.119102        4.63188075 
 0.124064        4.66004246 
 &&
 0.000000        5.59994485 
 0.004963        5.55517231 
 0.009925        5.51089493 
 0.014888        5.46715200 
 0.019850        5.42393228 
 0.024813        5.38123673 
 0.029775        5.33910662 
 0.034738        5.29751996 
 0.039701        5.25651641 
 0.044663        5.21607788 
 0.049626        5.17624696 
 0.054588        5.13700687 
 0.059551        5.09839257 
 0.064513        5.06041108 
 0.069476        5.02307709 
 0.074438        4.98641253 
 0.079401        4.95041383 
 0.084364        4.91511750 
 0.089326        4.88053455 
 0.094289        4.84668345 
 0.099251        4.81358260 
 0.104214        4.78125180 
 0.109176        4.74971087 
 0.114139        4.71898122 
 0.119102        4.68908412 
 0.124064        4.66005379 
 &&
 0.000000        5.59994746 
 0.004963        5.55517695 
 0.009925        5.51089953 
 0.014888        5.46715654 
 0.019850        5.42393677 
 0.024813        5.38124115 
 0.029775        5.33911098 
 0.034738        5.29752380 
 0.039701        5.25652010 
 0.044663        5.21608209 
 0.049626        5.17625100 
 0.054588        5.13701095 
 0.059551        5.09839659 
 0.064513        5.06041508 
 0.069476        5.02308096 
 0.074438        4.98641638 
 0.079401        4.95041756 
 0.084364        4.91512118 
 0.089326        4.88053817 
 0.094289        4.84668701 
 0.099251        4.81358611 
 0.104214        4.78125564 
 0.109176        4.74971432 
 0.114139        4.71898454 
 0.119102        4.68908731 
 0.124064        4.66005723 
 &&
 0.000000        5.59994917 
 0.004963        5.64523735 
 0.009925        5.69100869 
 0.014888        5.73728368 
 0.019850        5.78403500 
 0.024813        5.83124715 
 0.029775        5.87894616 
 0.034738        5.92709234 
 0.039701        5.97571010 
 0.044663        6.02476424 
 0.049626        6.07427874 
 0.054588        6.12421916 
 0.059551        6.17460225 
 0.064513        6.22541576 
 0.069476        6.27665474 
 0.074438        6.32832152 
 0.079401        6.38038936 
 0.084364        6.43287508 
 0.089326        6.24830595 
 0.094289        6.14932128 
 0.099251        6.05792590 
 0.104214        5.97629120 
 0.109176        5.90725093 
 0.114139        5.85415576 
 0.119102        5.82045193 
 0.124064        5.80889872 
 &&
 0.000000        5.59995253 
 0.004963        5.64524183 
 0.009925        5.69101347 
 0.014888        5.73728850 
 0.019850        5.78403990 
 0.024813        5.83125207 
 0.029775        5.87895109 
 0.034738        5.92709727 
 0.039701        5.97571511 
 0.044663        6.02476935 
 0.049626        6.07428398 
 0.054588        6.12422429 
 0.059551        6.17460735 
 0.064513        6.22542089 
 0.069476        6.27666001 
 0.074438        6.32832686 
 0.079401        6.38039451 
 0.084364        6.43288027 
 0.089326        6.48576658 
 0.094289        6.51043004 
 0.099251        6.52308260 
 0.104214        6.53638458 
 0.109176        6.55033610 
 0.114139        6.56493725 
 0.119102        6.58018816 
 0.124064        6.59608948 
 &&
 0.000000        6.39333792 
 0.004963        6.39366235 
 0.009925        6.39463472 
 0.014888        6.39625639 
 0.019850        6.39852650 
 0.024813        6.40144504 
 0.029775        6.40501256 
 0.034738        6.40922845 
 0.039701        6.41409332 
 0.044663        6.41960661 
 0.049626        6.42576896 
 0.054588        6.43257978 
 0.059551        6.44003959 
 0.064513        6.44814828 
 0.069476        6.45690589 
 0.074438        6.46631270 
 0.079401        6.47636813 
 0.084364        6.48707289 
 0.089326        6.48577177 
 0.094289        6.53905924 
 0.099251        6.59274675 
 0.104214        6.64682369 
 0.109176        6.70128513 
 0.114139        6.75612505 
 0.119102        6.81133695 
 0.124064        6.86692188 
 &&
 0.000000        7.20537546 
 0.004963        7.17316084 
 0.009925        7.14159954 
 0.014888        7.11069707 
 0.019850        7.08044898 
 0.024813        7.05085418 
 0.029775        7.02191688 
 0.034738        6.99363164 
 0.039701        6.96600250 
 0.044663        6.93902539 
 0.049626        6.91270311 
 0.054588        6.88703278 
 0.059551        6.86201578 
 0.064513        6.83765127 
 0.069476        6.81393900 
 0.074438        6.79087905 
 0.079401        6.76846990 
 0.084364        6.71572081 
 0.089326        6.49842683 
 0.094289        6.53906445 
 0.099251        6.59275201 
 0.104214        6.64682886 
 0.109176        6.70129037 
 0.114139        6.75613023 
 0.119102        6.81134214 
 0.124064        6.86692693 
 &&
